buai|bu·ai [n] 1. gerak mengayun
buak|1:bu·ak, mem·bu·ak [v] membual
buak|2:bu·ak [Mk a] tidak tetap hati, pikiran, dsb
bual|1:bu·al [n] 1. luapan (pancaran) air yg keluar (spt air mendidih, air dr mata air): <i>mereka melihat -- mata air panas itu
bual|2:bu·al [n] omong kosong
buana|bu·a·na [kl n] dunia
buang|1:bu·ang [v] lempar
buang|2:bu·ang [Mk n] kumbang
buani|bu·a·ni [a] berhubungan dng buana (dunia)
buar|bu·ar [ark a] suka menghamburkan uang
buari|bu·a·ri [ark n] daging yg dijemur di panas matahari
buas|bu·as [a] 1. galak
buat|1:bu·at [v] 1. kerjakan
buat|2:bu·at [p cak] bagi
buaya|bu·a·ya [n] 1. binatang berdarah dingin yg merangkak (reptilia) bertubuh besar dan berkulit keras, bernapas dng paru-paru, hidup di air (sungai, laut), ada bermacam-macam: --<i> pandan
buaya-buaya|bu·a·ya-bu·a·ya [n Lay] 1. lunas perahu
bubar|bu·bar [v] 1. bercerai-berai ke mana-mana (tt orang ramai yg berkumpul)
bubo|bu·bo [n] pembesaran pd pangkal paha atau ketiak karena radang
bubu|bu·bu [n] alat untuk menangkap ikan yg dibuat dr saga atau bambu yg dianyam, dipasang dl air (ikan dapat masuk, tetapi tidak dapat keluar lagi), jenisnya bermacam-macam, yaitu --<i> batang, -- jantung,</i> dan --<i> tadah
bubuh|bu·buh, mem·bu·buh [v] menaruh (meletakkan) sesuatu pd
bubuhan|bu·buh·an [ark n] anggota partai politik (di Banjarmasin)
bubuk|1:bu·buk [n] binatang kecil yg berkulit keras, berupa kumbang yg suka makan kayu, balok, beras, dsb: <i>tiang itu rusak dimakan --
bubuk|2:bu·buk [n] 1. serbuk dr barang yg lapuk
bubuk|3:bu·buk [ark], mem·bu·buk [v] merebus
bubul|1:bu·bul [n] bisul pd tumit orang atau pd kuku kuda (ada beberapa jenis spt --<i> bubu, -- gantang, -- galai)
bubul|2:bu·bul [v], mem·bu·bul [v] memperbaiki atau menambal jala, jaring, dsb: <i>nelayan itu sedang asyik - jaring dan - pukat
bubul|3:bu·bul, mem·bu·bul [v] 1. naik
bubun|bu·bun [Mk n] ubun-ubun
bubung|1:bu·bung [a] penuh sekali (sampai melewati bibir tabung)
bubung|2:bu·bung [n] 1. puncak rumah
bubung|3:bu·bung, mem·bu·bung [v] 1. naik
bubur|bu·bur [n] 1. makanan lembek dan berair yg dibuat dr beras, kacang-kacangan, dsb yg direbus: <i>setiap pagi ia makan -- kacang hijau
bubus|1:bu·bus, mem·bu·bus [v] beterbangan ke luar dng ramai
bubus|2:bu·bus [n] -- tumbang bentuk perkawinan antara orang-orang yg mempunyai hubungan kekerabatan yg relatif dekat
bubut|1:bu·but [n Lay] tali bubut
bubut|2:bu·but [n] alat pemusing besi (kayu) untuk dibulatkan dan dilicinkan
bubut|3:bu·but [n] burung, bentuknya spt gagak, tetapi mempunyai sayap yg lebar dan berwarna cokelat
bubut|4:bu·but [v] cabut
bucu|bu·cu [n] penjuru
budak|bu·dak [n] 1. anak
budanco|bu·dan·co [Jp n] komandan regu tentara peta (zaman pendudukan Jepang)
budaya|bu·da·ya [n] 1. pikiran
budayawan|bu·da·ya·wan [n] orang yg berkecimpung dl kebudayaan
buddha|Bud·dha [n] 1. agama yg diajarkan oleh Sidharta Gautama
buddhis|Bud·dhis [n] penganut Buddhisme
buddhisme|Bud·dhis·me [n] ajaran yg dikembangkan oleh Sidharta Gautama yg antara lain mengajarkan bahwa kesengsaraan adalah bagian kehidupan yg tidak terpisahkan dan orang dapat membebaskan diri dr kesengsaraan dng menyucikan mental dan moral diri pribadi
bude|bu·de <i>Jw n akr</i> 1. ibu gede
budek|bu·dek [a cak] tuli
budi daya|bu·di da·ya [n] usaha yg bermanfaat dan memberi hasil: --<i> udang perlu ditingkatkan untuk menghasilkan devisa
budi|bu·di [n] 1. alat batin yg merupakan paduan akal dan perasaan untuk menimbang baik dan buruk: <i>pendidikan untuk memperkembangkan badan dan -- manusia
budian|bu·di·an [Jw n] orang desa yg mempunyai pekarangan, tetapi tidak mempunyai sawah
budiman|bu·di·man [n] orang yg berbudi, pintar, dan bijaksana
budu|bu·du [n] ikan peda
buduk|bu·duk [n] 1. [Jw] penyakit kusta
budur|bu·dur [v], ter·bu·dur [v] tersembul ke luar: <i>matanya menjadi - melihat kejadian yg tidak disangka-sangka itu
bueng|bu·eng [n] daerah berpaya yg dapat ditanami padi krn tidak terlalu dalam (di Aceh)
bufer|bu·fer [n] 1. penyangga
bufet|bu·fet [n] 1. lemari tempat menyimpan makanan atau barang-barang pajangan (hiasan)
bugar|bu·gar [a] sehat dan segar (tt badan)
bugenvil|bu·gen·vil [n] tanaman hias, pohon tumbuh merambat, bunganya banyak (jenisnya bermacam-macam, ada yg berbunga merah, merah tua, merah muda, jingga, putih, dsb)
bugi-bugi|bu·gi-bu·gi [n] tari(an) Barat yg sangat banyak geraknya
bugil|bu·gil [a] tidak berpakaian sedikit pun
buhuk|bu·huk [Mk n] gondok
buhul|bu·hul [n] simpul pd tali
buhur|bu·hur ? buhul
bui|1:bui [n cak] penjara
bui|2:bui [n] pelampung yg dirantai ke dasar laut, dipakai sbg petunjuk lalu lintas (untuk kapal) dan tanda tempat dangkal (karang) di bawah permukaan air
buih|bu·ih [n] gelembung-gelembung kecil pd permukaan barang cair (spt pd air, sabun, dan bir)
buil|bu·il [n] pohon, kayunya baik untuk ramuan rumah
bujal|bu·jal [a] 1. tersembul
bujam|bu·jam [kl n] tempat sirih yg dibuat dr daun mengkuang yg dianyam
bujang|1:bu·jang [n] 1. anak laki-laki dewasa
bujang|2:bu·jang [kl n], per·bu·jang·an [n] keterangan mengenai berbagai-bagai benda kerajaan: <i>balai -, </i>balai dl istana
bujangga|bu·jang·ga [n] 1. pendeta
bujanggi|bu·jang·gi ? bujangga
bujet|bu·jet [n] 1. anggaran pemasukan dan pengeluaran uang
bujeter|bu·je·ter [n cak] yg berhubungan dng bujet
bujuk|1:bu·juk [n] usaha untuk meyakinkan seseorang dng kata-kata manis dsb bahwa yg dikatakan benar
bujuk|2:bu·juk [n] ikan aruan, <i>Ophiocephalus</i>
bujur|1:bu·jur [n] 1. panjang dr suatu bidang
bujur|2:bu·jur ? mujur
bujut|bu·jut [ark a] kusut (benang, rambut, dsb)
buk|1:buk [n] tiruan bunyi buah besar yg sudah masak jatuh ke tanah
buk|2:buk, me·nge·buk [v cak] memesan: <i>tiap menjelang akhir tahun orang kaya dr Jakarta - tiket ke Singapura
buka|1:bu·ka [v] 1. [ark] jarak
buka|2:bu·ka [v Isl] minum atau makan pd petang hari sesudah berpuasa
bukan|bu·kan 1. [adv] berlainan dng sebenarnya
bukat|bu·kat [a] kotor
bukau|bu·kau [n] lembah: <i>setiap hari Minggu acara mereka mendaki bukit dan menuruni --
buket|bu·ket [n] karangan bunga
bukit|bu·kit [n] tumpukan tanah yg lebih tinggi dp tempat sekelilingnya, lebih rendah dp gunung: <i>anak --
buklet|buk·let [n] buku kecil yg berfungsi sbg selebaran: --<i> itu berisikan cara memasak dan menu untuk lebaran
bukti|buk·ti [n] 1. sesuatu yg menyatakan kebenaran suatu peristiwa
buku|1:bu·ku [n] lembar kertas yg berjilid, berisi tulisan atau kosong
buku|2:bu·ku [n] 1. tempat pertemuan dua ruas (jari, buluh, tebu)
bukung|bu·kung [Jw a] 1. berambut pendek (tt perempuan)
bukur|bu·kur [n] bongkah atau gumpal kecil spt tanah atau garam
bukut|bu·kut, mem·bu·kut [v] 1. menutup
bulai|bu·lai [n] putih seluruh tubuh dan rambutnya krn kekurangan pigmen
bulak|bu·lak [n], bu·lak·an [n] pancaran air di dl air yg menggenang, tampak spt mendidih
bulan|1:bu·lan [n] 1. benda langit yg mengitari bumi, bersinar pd malam hari krn pantulan sinar matahari:<i> pesawat antariksa Apollo berhasil mendarat di --
bulan|2:bu·lan lihat ikan
bulang|1:bu·lang [n] 1. kain dsb yg dililitkan pd kepala
bulang|2:bu·lang [n] tumbuhan merambat, <i>Bougainvillea</i>
bulangan|bu·lang·an [n] pohon yg daunnya dapat digunakan sbg obat mejan
bulang-baling|bu·lang-ba·ling [n] titiran
bular|bu·lar [n] warna keputih-putihan pd bagian mata yg hitam
bulat|bu·lat [a] 1. berbentuk sbg bola: <i>bumi ini -- bentuknya</i>
bulbul|bul·bul [n] burung yg bernyanyi pd malam hari, bulunya berwarna keabu-abuan atau kecokelat-cokelatan (hidup di Iran pd zaman dahulu)
buldan|bul·dan [ark n] negeri
buldog|bul·dog [n] 1. anjing yg berbulu tipis dan berkaki pendek,<br>bergelambir, dan berkepala besar (bermuka lebar)
buldoser|bul·do·ser [n] traktor beroda rantai yg dilengkapi alat untuk meratakan tanah, menumbangkan pohon besar, dsb
bule|bu·le [cak] 1. [a] bulai
buleng|bu·leng [n] alat tradisional yg terbuat dr bambu untuk menyimpan dan memindahkan ikan
buletin|bu·le·tin [n] 1. media cetak berupa selebaran atau majalah, berisi warta singkat atau pernyataan tertulis yg diterbitkan secara periodik oleh suatu organisasi atau lembaga untuk kelompok profesi tertentu
bulevar|bu·le·var [n] jalan raya yg lebar, biasanya dng deretan pohon di kiri kanannya
bulgur|bul·gur [n] biji gandum jenis <i>Tricum</i> yg ditumbuk kasar dan dikeringkan (untuk bahan makanan)
bulian|bu·li·an [n] kayu yg keras dan kuat serta tahan lama
buli-buli|bu·li-bu·li [n] wadah sejenis guci yg terbuat dr tanah liat, bentuknya bundar, tanpa leher, berkaki rendah, dan bagian atasnya diberi berlubang
bulimia|bu·li·mia [n Dok] penyakit merasa lapar yg berlebihan dan ingin selalu makan
bulir|bu·lir n 1. tangkai beserta buah (bunga) majemuk yg terdapat pd tangkai itu, spt --<i> padi
bulsak|bul·sak [n] kasur
bulu tangkis|bu·lu tang·kis [n] cabang olahraga yg berupa permainan yg dimainkan dng memakai raket dan kok yg dipukul melampaui jaring yg direntangkan di tengah lapangan
bulu|bu·lu [n] 1. rambut pendek dan lembut pd tubuh manusia (bukan di kepala) atau binatang: --<i> kaki
bulu-bulu|bu·lu-bu·lu [n] pohon yg kayunya berwarna merah, keras, dan berat, tingginya dapat mencapai 25 m, diameter mencapai 60 cm, biasa digunakan untuk pasak rumah
bulug|bu·lug ? balig
buluh|bu·luh [n] tanaman berumpun, berakar serabut batangnya beruas-ruas, berongga, dan keras
buluk|bu·luk [a] kotor krn debu
bulur|bu·lur [kl a] sangat lapar
bulus|1:bu·lus [a] 1. gundul sama sekali (tidak berdaun, tidak berbulu, tidak beranting)
bulus|2:bu·lus [a] 1. dapat masuk (lulus)
bulus|3:bu·lus [n] kura-kura kecil (di darat atau di air tawar)
bulus-bulus|bu·lus-bu·lus [n] nama ikan, <i>Decapterus macrosoma
bum|1:bum [n] 1. kayu palang penghalang (perintang) di pelabuhan
bum|2:bum [n] peningkatan (perluasan, penambahan, dsb) yg pesat (tt ekonomi dsb)
bumantara|bu·man·ta·ra [kl n] awang-awang
bumban|bum·ban [kl n] karangan bunga atau daun-daunan sbg perhiasan kepala
bumbu|bum·bu [n] berbagai jenis hasil tanaman yg berbau harum atau sedap, spt jahe, kunyit, lengkuas, pala, merica yg digunakan untuk menyedapkan masakan
bumbun|1:bum·bun [ark a] rimbun
bumbun|2:bum·bun [n] dangau tempat pemburu mengintai buruannya
bumbun|3:bum·bun [Mk n] timbunan padi, tanah, dsb
bumbung|bum·bung [n] 1. tabung bambu
bumel|bu·mel lihat kereta api
bumerang|bu·me·rang [n] 1. senjata lempar berbentuk lengkung dr kayu yg digunakan oleh penduduk asli Australia, yg dapat kembali kpd pelemparnya jika tidak mengenai sasaran
bumi hangus|bu·mi ha·ngus, mem·bu·mi·ha·ngus·kan [v] memusnahkan sama sekali (tt barang, bangunan, dan gedung penting yg mungkin dipakai oleh musuh) dng pembakaran
bumi rata|bu·mi ra·ta, mem·bu·mi·ra·ta·kan [v] menghancurkan (benteng, gedung) hingga dng tanah
bumi|bu·mi [n] 1. planet tempat manusia hidup
bumiah|bu·mi·ah [a] bersifat bumi
bumiputra|bu·mi·put·ra [n] anak negeri
bumper|bum·per [n] 1. batang besi atau plastik yg melintang pd bagian muka dan belakang mobil (untuk menahan benturan)
bumpet|1:bum·pet [a] pendek
bumpet|2:bum·pet [v] tersumbat
bumping|bum·ping [n] tidak rata (tt permukaan tanah dsb): <i>stadion sepak bola itu -- sehingga para pemain harus berhati-hati
bun|bun [ark n] peti kecil (dr tembaga dsb) untuk tempat sirih, tembakau, dsb
buna|bu·na [n] nama ikan
bunbunan|bun·bu·nan [Jw n] ubun-ubun
buncah|bun·cah [a] 1. keruh (tt air)
buncak|bun·cak [n] tumpukan: --<i> tanah di dasar samudra banyak yg mengandung bijih mangan, tembaga, dan nikel
buncang|bun·cang [a] 1. goyang
buncis|bun·cis [n] tumbuhan dr jenis kacang-kacangan (spt kacang kara), daun dan buahnya yg muda dibuat sayur
buncit|1:bun·cit [a] 1. besar perut
buncit|2:bun·cit [Jk a] paling belakang
bunda|bun·da [n] [kp] ibunda
bundak|bun·dak [Mk a] kacau
bundar|1:bun·dar [a] berbentuk lingkaran (melengkung) dng jari-jari yg sama: <i>meja --
bundar|2:bun·dar [n] sikat untuk membersihkan pakaian dsb
bundas|bun·das [a] luka sedikit pd bagian kulit
bundel|1:bun·del [n] 1. kumpulan beberapa benda yg sejenis diikat menjadi satu
bundel|2:bun·del [Jw n] simpul
bunduk|bun·duk [Ar n] keturunan yg tidak asli (tidak murni, tidak sejati)
bundung|bun·dung [n] penyakit bengkak pd leher (tt binatang ternak)
bung|1:bung [n] abang (panggilan akrab kpd seorang laki-laki): <i>rumah -- Iskandar di mana?
bung|2:bung [n] bunyi spt bunyi gendang dipukul
bunga|1:bu·nga [n] 1. bagian tumbuhan yg akan menjadi buah, biasanya elok warnanya dan harum baunya
bunga|2:bu·nga [n Ek] 1. imbalan jasa untuk penggunaan uang atau modal yg dibayar pd waktu tertentu berdasarkan ketentuan atau kesepakatan, umumnya dinyatakan sbg persentase dr modal pokok
bungalo|bu·nga·lo [n] rumah peristirahatan di luar kota (di daerah pegunungan atau di pantai), ada yg dibangun secara permanen, ada juga yg tidak
bungar|bu·ngar [ark a], bu·ngar·an [a] pertama sekali keluar (tt telur, buah, bunga, dsb)
bungkah|bung·kah ? bongkah
bungkal|bung·kal [n] 1. gumpal
bungkam|bung·kam [a] 1. tertutup (tt mulut)
bungkang|bung·kang [a] terbaring membujur
bungkas|bung·kas [ark a] terjungkit pd ujungnya atau pd pangkalnya
bungker|bung·ker [n] 1. lubang perlindungan di bawah tanah
bungkil|bung·kil [n] ampas (kacang, kedelai, kelapa) yg sudah diambil minyaknya
bungking|bung·king [a] tertelungkup
bungkuk|bung·kuk [a] melengkung punggungnya
bungkul|bung·kul [Jw n] tombol atau kepala pd tongkat, payung, tiang bendera, dsb
bungkus|bung·kus [n] 1. kata penggolong untuk benda yg dibalut dng kertas (daun, plastik, dsb)
bunglai|bung·lai [n] tumbuhan yg akarnya dibuat obat, <i>Zingiber cassumunar
bunglon|bung·lon [n] 1. kadal yg hidup di pohon, dapat bertukar warna menurut tempatnya
bungsil|bung·sil [ark n] putik nyiur
bungsu|bung·su [n] yg terakhir
bungur|bu·ngur [n] pohon yg berbunga ungu, merah muda, atau putih, kayunya dipakai untuk tiang rumah dsb
buni|1:bu·ni [n] 1. pohon yg buahnya kecil-kecil dan masam rasanya
buni|2:bu·ni 1. [v] sembunyi
bunian|bu·ni·an [n] makhluk halus
bunjai|bun·jai [Mk n] rumbai-rumbai
bunker|bun·ker ? bungker
buntak|bun·tak [a] 1. pendek gemuk
buntal|1:bun·tal [ark a] gembung
buntal|2:bun·tal [n] ikan laut berbisa yg dapat menggembungkan perutnya bila tersentuh, bermacam-macam jenisnya spt --<i> duri, -- landak</i>
buntang|1:bun·tang [a] terbuka lebar tidak berkedip (tt mata)
buntang|2:bun·tang [Mk n] bangkai
buntang|3:bun·tang [n] bagian alat tenun
buntar|bun·tar [a] bundar
buntat|bun·tat [n] bagian kapur yg menjadi keras dan membatu pd tumbuh-tumbuhan, badan binatang, atau manusia
buntek|bun·tek [a cak] postur tubuh yg pendek dan kekar: <i>empat tahun yg lalu postur tubuhnya -- krn berat badan yg kurang ideal
buntel|bun·tel [Jw n] bungkusan
buntet|bun·tet [Jw a] tersumbat (tt lubang)
buntil|1:bun·til [n] lauk yg dibuat dr parutan kelapa muda (biasanya dicampuri ikan teri, diberi bumbu bawang, cabai, lengkuas, asam, garam, dsb), dibungkus dng daun keladi, pepaya, atau daun singkong dan dikukus
buntil|2:bun·til [n] pundi-pundi yg dasarnya berpapan (untuk membawa pakaian dsb)
bunting|bun·ting [v] 1. (dl keadaan) mengandung anak dl perut (biasanya dikatakan bagi binatang)
buntu|bun·tu [v] tertutup (tidak dapat terus tt pintu, jalan, pipa, dsb)
buntung|bun·tung [a] 1. putus (terpotong dsb) tt kaki, tangan, ekor, dsb
buntut|bun·tut [n] 1. (bagian) yg di belakang sekali
bunuh|bu·nuh [v], mem·bu·nuh [v] 1. menghilangkan (menghabisi
bunut|bu·nut [n] pohon yg batangnya dapat dibuat tali, bunganya halus
bunyi|1:bu·nyi [n] 1. sesuatu yg terdengar (didengar) atau ditangkap oleh telinga: --<i> meriam
bunyi|2:bu·nyi [ark v] sembunyi
bupala|bu·pa·la [kl n] raja
bupati|bu·pa·ti [n] 1. (jabatan, sebutan) kepala daerah kabupaten (daerah tingkat II)
bupet|bu·pet ? bufet
bur|bur [n] tiruan bunyi benda masuk ke air
bura|bu·ra [n] sembur
burai|bu·rai, ber·bu·rai [v] 1. keluar bertaburan (cerai-berai dsb spt usus dr dalam perut): <i>- isi perutnya
burak|bu·rak [n Isl] kendaraan yg digunakan Nabi Muhammad saw. ketika melaksanakan Isra
burakah|bu·ra·kah [Mk a] sombong
buraksa|1:bu·rak·sa lihat pohon
buraksa|2:bu·rak·sa lihat kuda
buram|1:bu·ram [a] tidak bercahaya
buram|2:bu·ram [n] bentuk kasar dr sesuatu yg akan dikerjakan
buras|1:bu·ras [n] omongan
buras|2:bu·ras [n] penganan dibuat dr beras dan santan, dibungkus dng daun pisang, dan dikukus
buras|3:bu·ras, mem·bu·ras [ark v] menghapus
buras|4:bu·ras [n] persengketaan atau perselisihan yg tidak dapat diselesaikan
buras|5:bu·ras [n] penyakit kulit yg berupa bercak-bercak putih
buras|6:bu·ras [n] ayam kampung
burat|bu·rat [n] bedak basah yg kuning warnanya dan harum baunya
burayak|bu·ra·yak [n] anak ikan yg masih kecil-kecil: <i>teknik pemijahan lele dumbo tidak sulit, yg sulit ialah membesarkan -- setelah telur-telur menetas</i>
burdah|1:bur·dah [ark n] jubah dr bulu domba
burdah|2:bur·dah [n] 1. rebana besar terbuat dr batang pohon kelapa (gelugu)
bureng|bu·reng [Jw a] buram
buret|bu·ret [n Kim] tabung kaca panjang berskala dan dilengkapi dng keran untuk mengatur kecepatan tetesan (aliran) cairan, yg digunakan untuk mengukur dng cermat volume sejumlah cairan yg ditambahkan ke dl suatu wadah, msl dl titrasi
burgundi|bur·gun·di [n] anggur asal Burgundy, Prancis
burhan|bur·han [n] tanda yg nyata
burik|bu·rik [a] 1. bopeng
burit|1:bu·rit [n] (bagian) belakang
burit|2:bu·rit [n] sore
burjusumbulat|Bur·ju·sum·bu·lat ? Sunbulat
burkak|bur·kak [Ar n] kain selubung
burnout|bur·no·ut [n] 1. kelelahan fisik, emosional, dan mental: <i>kalau benci thd pekerjaan Anda telah tertimpa --
buron|bu·ron [n] orang yg (sedang) diburu (oleh polisi)
bursa|1:bur·sa [n] 1. tempat memperjualbelikan saham, obligasi, dsb
bursa|2:bur·sa [n Tern]kantong atau sesuatu yg menyerupai kantong yg berisi cairan kental (pd ternak)
buru|bu·ru [v] ber·bu·ru [v] mengejar atau mencari (binatang dl hutan dsb): <i>orang - gajah untuk mendapatkan gadingnya
buruh|bu·ruh [n] orang yg bekerja untuk orang lain dng mendapat upah
buruj|bu·ruj [Ar n] tanda pd rasi (gugusan bintang dl zodiak)
buruk|1:bu·ruk [a] 1. rusak atau busuk krn sudah lama: <i>memakai kain --
buruk|2:bu·ruk, bu·ruk·an [n Huk] tanah yg ditinggalkan oleh pemiliknya, dan boleh diambil hasilnya oleh seorang pendatang selama satu hari penuh (pd suku Dayak di Kalimantan)
burun|bu·run ? buron
burung|bu·rung [n] 1. binatang berkaki dua, bersayap dan berbulu, dan biasanya dapat terbang
burut|bu·rut [n] penyakit yg disebabkan krn isi perut (usus) turun dan biasanya kantong kemaluan menjadi besar
bus|1:bus [n] kendaraan bermotor angkutan umum yg besar, beroda empat atau lebih, yg dapat memuat penumpang banyak
bus|2:bus [n] tiruan bunyi angin berembus
busa|1:bu·sa [n] 1. gelembung-gelembung putih kecil-kecil (spt pd sabun dsb)
busa|2:bu·sa [n] karet gembus dan empuk, biasanya untuk isi jok atau kasur
busa|3:bu·sa, mem·bu·sa [v] 1. mengembus keras-keras
busai|bu·sai [v] tersebar
busana|bu·sa·na [n] pakaian
busar|bu·sar ? busur
buset|bu·set [n cak] kata makian lembut untuk menyatakan umpatan, keheranan, dsb
bushido|bus·hi·do [n] 1. jalan ksatria
